Step(s),Voltage(V),Current_inv(A),SOC_true(%)
9632,3.3348,55.97483,24.394967
9633,3.3349,56.01458,24.400496
9634,3.335,55.98987,24.406023
9635,3.3349,55.95993,24.411546
9636,3.335,56.00651,24.417075
9637,3.335,55.99649,24.422602
9638,3.335,55.96669,24.428127
9639,3.3351,55.98696,24.433653
9640,3.3351,55.97854,24.439179
9641,3.335,55.97025,24.444704
9642,3.3351,55.99009,24.450231
9643,3.3352,55.99016,24.455757
9644,3.3352,55.98159,24.461283
9645,3.3352,55.97962,24.466809
9646,3.3352,55.98878,24.472336
9647,3.3353,55.96749,24.47786
9648,3.3352,55.98878,24.483387
9649,3.3353,55.9845,24.488913
9650,3.3353,55.97948,24.494439
9651,3.3354,56.00978,24.499968
9652,3.3353,55.99663,24.505495
9653,3.3353,55.98043,24.511021
9654,3.3353,55.96996,24.516546
9655,3.3353,55.97861,24.522071
9656,3.3354,55.98159,24.527597
9657,3.3354,55.98188,24.533123
9658,3.3354,55.98464,24.53865
9659,3.3354,55.98675,24.544176
9660,3.3355,55.99649,24.549704
9661,3.3355,56.01501,24.555233
9662,3.3355,55.98239,24.560759
9663,3.3355,55.96895,24.566284
9664,3.3356,55.9898,24.57181
9665,3.3357,55.98079,24.577336
9666,3.3357,55.9927,24.582863
9667,3.3357,55.97621,24.588389
9668,3.3358,55.9983,24.593916
9669,3.3358,55.98675,24.599443
9670,3.3358,56.01726,24.604972
9671,3.3358,55.99351,24.610499
9672,3.3358,55.99336,24.616027
9673,3.3358,56.0076,24.621555
9674,3.3359,55.98871,24.627082
9675,3.3359,55.99031,24.632609
9676,3.3359,55.96989,24.638133
9677,3.3359,55.97984,24.643659
9678,3.3359,55.99518,24.649186
9679,3.3359,55.99089,24.654713
9680,3.3359,55.97055,24.660238
9681,3.336,55.99162,24.665765
9682,3.336,55.99212,24.671292
9683,3.336,55.98036,24.676818
9684,3.336,55.9874,24.682344
9685,3.336,55.97984,24.68787
9686,3.3361,55.99525,24.693398
9687,3.3361,55.9837,24.698924
9688,3.3361,55.9858,24.70445
9689,3.3361,55.98762,24.709977
9690,3.3362,55.99576,24.715504
9691,3.3361,56.00978,24.721033
9692,3.3362,55.993,24.72656
9693,3.3362,55.98987,24.732087
9694,3.3362,55.99336,24.737614
9695,3.3363,56.01182,24.743143
9696,3.3362,55.99031,24.748669
9697,3.3363,55.99154,24.754196
9698,3.3364,56.00615,24.759725
9699,3.3363,55.99757,24.765252
9700,3.3364,56.00295,24.77078
9701,3.3364,56.00382,24.776309
9702,3.3365,55.99532,24.781836
9703,3.3364,55.99997,24.787364
9704,3.3365,56.00491,24.792892
9705,3.3365,56.00738,24.79842
9706,3.3365,56.00993,24.803949
9707,3.3365,56.01276,24.809478
9708,3.3365,55.98863,24.815005
9709,3.3365,55.97192,24.82053
9710,3.3366,55.98493,24.826056
9711,3.3366,55.99859,24.831584
9712,3.3366,55.98711,24.83711
9713,3.3366,55.97701,24.842636
9714,3.3367,55.96437,24.84816
9715,3.3367,55.99031,24.853687
9716,3.3367,55.98421,24.859213
9717,3.3367,55.97134,24.864738
9718,3.3368,55.9999,24.870266
9719,3.3367,55.98754,24.875792
9720,3.3369,55.97955,24.881318
9721,3.3369,55.98566,24.886844
9722,3.3368,55.97999,24.89237
9723,3.3369,55.98355,24.897896
9724,3.3369,55.99874,24.903424
9725,3.3369,55.98471,24.90895
9726,3.3369,55.9616,24.914474
9727,3.337,56.00244,24.920002
9728,3.337,55.99176,24.925529
9729,3.337,55.98355,24.931055
9730,3.3371,55.97207,24.93658
9731,3.3371,55.99547,24.942108
9732,3.3371,55.97018,24.947633
9733,3.3371,55.99896,24.95316
9734,3.3372,55.98144,24.958686
9735,3.3371,55.99401,24.964213
9736,3.3372,55.96764,24.969738
9737,3.3373,55.99212,24.975265
9738,3.3372,56.0124,24.980794
9739,3.3373,55.99162,24.986321
9740,3.3373,55.98987,24.991848
9741,3.3373,55.99917,24.997375
9742,3.3373,55.97142,25.0029
9743,3.3373,55.97788,25.008426
9744,3.3374,56.00011,25.013954
9745,3.3374,55.98805,25.01948
9746,3.3374,56.02257,25.02501
9747,3.3374,55.99896,25.030538
9748,3.3374,55.9866,25.036064
9749,3.3375,55.99423,25.041592
9750,3.3375,55.99649,25.047119
9751,3.3375,55.99292,25.052646
9752,3.3375,55.95027,25.058169
9753,3.3376,55.99358,25.063696
9754,3.3376,55.98515,25.069222
9755,3.3376,55.97723,25.074748
9756,3.3376,55.99212,25.080275
9757,3.3377,55.9874,25.085802
9758,3.3377,56.00324,25.09133
9759,3.3377,55.98115,25.096856
9760,3.3377,55.98842,25.102382
9761,3.3377,55.99314,25.107909
9762,3.3377,56.00113,25.113437
9763,3.3378,55.98471,25.118963
9764,3.3377,55.9882,25.12449
9765,3.3377,55.98537,25.130016
9766,3.3378,55.99125,25.135543
9767,3.3378,55.97512,25.141069
9768,3.3379,55.98769,25.146595
9769,3.3377,55.98711,25.152122
9770,3.3379,55.97766,25.157647
9771,3.3378,56.01661,25.163177
9772,3.3378,55.99416,25.168704
9773,3.338,55.9938,25.174231
9774,3.338,55.96757,25.179756
9775,3.338,55.98319,25.185282
9776,3.338,55.98457,25.190808
9777,3.338,55.96204,25.196332
9778,3.338,55.98711,25.201858
9779,3.3381,55.99634,25.207386
9780,3.3381,55.99241,25.212913
9781,3.3382,55.98624,25.218439
9782,3.3382,55.98021,25.223965
9783,3.3381,55.96219,25.229489
9784,3.3382,55.99372,25.235016
9785,3.3382,56.00026,25.240544
9786,3.3383,55.97701,25.24607
9787,3.3383,56.01036,25.251598
9788,3.3383,55.99823,25.257126
9789,3.3383,56.00833,25.262655
9790,3.3383,55.98732,25.268181
9791,3.3382,56.01559,25.27371
9792,3.3384,55.9967,25.279238
9793,3.3383,55.98355,25.284764
9794,3.3384,56.00702,25.290293
9795,3.3384,55.98239,25.295819
9796,3.3385,55.97033,25.301343
9797,3.3385,55.98689,25.30687
9798,3.3384,55.99132,25.312397
9799,3.3385,55.97432,25.317922
9800,3.3385,56.0047,25.32345
9801,3.3386,55.99597,25.328978
9802,3.3386,56.00317,25.334506
9803,3.3386,55.97178,25.340031
9804,3.3386,55.98703,25.345557
9805,3.3386,55.99757,25.351085
9806,3.3387,55.997,25.356612
9807,3.3387,55.98675,25.362139
9808,3.3387,55.99387,25.367666
9809,3.3387,55.99779,25.373193
9810,3.3386,55.99081,25.37872
9811,3.3388,55.96604,25.384245
9812,3.3388,56.01697,25.389774
9813,3.3388,55.98987,25.395301
9814,3.3388,55.98667,25.400827
9815,3.3389,55.99532,25.406355
9816,3.3388,55.99278,25.411882
9817,3.3389,55.98464,25.417408
9818,3.3388,55.97302,25.422933
9819,3.3389,55.98827,25.42846
9820,3.3389,56.0036,25.433988
9821,3.3389,55.95834,25.439512
9822,3.3389,55.99191,25.445039
9823,3.3389,55.96168,25.450563
9824,3.339,56.01298,25.456092
9825,3.3389,55.99808,25.461619
9826,3.3389,55.95913,25.467143
9827,3.339,55.99605,25.47267
9828,3.3389,56.01741,25.4782
9829,3.339,55.97737,25.483725
9830,3.3391,55.9874,25.489252
9831,3.339,56.00818,25.49478
9832,3.3391,55.99074,25.500307
9833,3.3391,55.99096,25.505834
9834,3.3391,56.00964,25.511363
9835,3.3392,55.97948,25.516889
9836,3.3391,55.99561,25.522416
9837,3.3391,55.96008,25.52794
9838,3.3392,55.98588,25.533466
9839,3.3392,55.9959,25.538994
9840,3.3392,55.99932,25.544521
9841,3.3393,56.00695,25.55005
9842,3.3392,55.98261,25.555576
9843,3.3392,55.9927,25.561103
9844,3.3393,55.99147,25.56663
9845,3.3393,55.98529,25.572156
9846,3.3393,55.98892,25.577683
9847,3.3394,55.99511,25.58321
9848,3.3394,55.9874,25.588737
9849,3.3394,55.95877,25.59426
9850,3.3394,56.01298,25.599789
9851,3.3395,55.99147,25.605316
9852,3.3395,55.98355,25.610843
9853,3.3395,55.9906,25.616369
9854,3.3396,56.00237,25.621897
9855,3.3396,55.97977,25.627423
9856,3.3395,55.98195,25.632949
9857,3.3396,55.97926,25.638475
9858,3.3397,55.99481,25.644002
9859,3.3396,55.96131,25.649526
9860,3.3396,55.99052,25.655053
9861,3.3396,55.99786,25.660581
9862,3.3397,55.97803,25.666106
9863,3.3398,55.98936,25.671633
9864,3.3396,56.00738,25.677161
9865,3.3397,55.98711,25.682688
9866,3.3396,55.9983,25.688215
9867,3.3397,55.95282,25.693739
9868,3.3398,56.00506,25.699267
9869,3.3398,56.01763,25.704796
9870,3.3398,55.9858,25.710323
9871,3.3398,55.9757,25.715848
9872,3.3398,55.96851,25.721373
9873,3.3399,55.98907,25.726899
9874,3.3399,55.98863,25.732426
9875,3.3399,56.00666,25.737955
9876,3.3399,55.98442,25.743481
9877,3.3399,55.97905,25.749007
9878,3.34,55.98827,25.754533
9879,3.34,56.0326,25.760064
9880,3.3399,55.98863,25.765591
9881,3.34,56.0052,25.771119
9882,3.3399,55.99867,25.776647
9883,3.3401,55.98827,25.782173
9884,3.34,55.98319,25.787699
9885,3.34,56.00513,25.793228
9886,3.34,55.98958,25.798754
9887,3.3401,56.02642,25.804285
9888,3.34,55.9728,25.80981
9889,3.3401,55.98943,25.815337
9890,3.3402,56.0201,25.820866
9891,3.3402,56.01923,25.826396
9892,3.3401,55.99256,25.831923
9893,3.3402,55.97948,25.837449
9894,3.3402,55.95863,25.842973
9895,3.3402,55.99125,25.848499
9896,3.3403,55.97221,25.854025
9897,3.3403,55.98225,25.859551
9898,3.3403,55.99852,25.865078
9899,3.3404,56.00273,25.870606
9900,3.3403,56.01552,25.876136
9901,3.3403,56.02504,25.881666
9902,3.3404,55.985,25.887192
9903,3.3403,55.95034,25.892715
9904,3.3404,56.01726,25.898244
9905,3.3405,55.96974,25.903769
9906,3.3405,55.97955,25.909295
9907,3.3405,56.01835,25.914825
9908,3.3405,55.96451,25.920349
9909,3.3405,55.99009,25.925876
9910,3.3406,56.00673,25.931404
9911,3.3406,55.99452,25.936931
9912,3.3406,55.99103,25.942458
9913,3.3406,56.031,25.947989
9914,3.3407,55.97926,25.953515
9915,3.3406,55.98072,25.959041
9916,3.3405,56.01923,25.96457
9917,3.3406,55.99089,25.970097
9918,3.3407,55.99401,25.975624
9919,3.3407,55.98544,25.981151
9920,3.3407,55.99772,25.986678
9921,3.3407,55.99103,25.992205
9922,3.3407,55.97897,25.997731
9923,3.3407,55.97737,26.003256
9924,3.3407,55.99191,26.008783
9925,3.3407,55.98188,26.014309
9926,3.3408,55.99867,26.019837
9927,3.3408,55.98464,26.025363
9928,3.3409,56.01515,26.030893
9929,3.3409,56.01123,26.036421
9930,3.3409,55.99511,26.041949
9931,3.3408,55.97825,26.047474
9932,3.3409,55.99474,26.053002
9933,3.3409,55.99256,26.058529
9934,3.3409,55.99234,26.064056
9935,3.3409,55.96597,26.06958
9936,3.3409,56.00091,26.075108
9937,3.3409,55.98907,26.080635
9938,3.3409,56.00513,26.086163
9939,3.3409,55.97905,26.091689
9940,3.3409,56.02533,26.097219
9941,3.341,55.95783,26.102742
9942,3.3411,55.9975,26.10827
9943,3.341,56.0052,26.113798
9944,3.341,56.00433,26.119326
9945,3.341,55.99925,26.124854
9946,3.3412,56.00556,26.130383
9947,3.3411,55.98326,26.135909
9948,3.3411,55.98573,26.141435
9949,3.3412,55.98471,26.146961
9950,3.3411,55.98856,26.152488
9951,3.3412,55.9619,26.158012
9952,3.3412,55.99322,26.163539
9953,3.3413,55.98181,26.169065
9954,3.3412,56.01269,26.174594
9955,3.3413,55.96873,26.180119
9956,3.3412,56.0015,26.185647
9957,3.3413,55.98341,26.191173
9958,3.3414,56.00513,26.196701
9959,3.3414,55.98261,26.202227
9960,3.3413,55.9789,26.207753
9961,3.3414,55.99089,26.21328
9962,3.3414,55.99663,26.218807
9963,3.3415,55.98595,26.224334
9964,3.3415,55.97621,26.229859
9965,3.3414,55.99198,26.235386
9966,3.3415,55.96902,26.240911
9967,3.3414,55.98297,26.246437
9968,3.3415,56.00251,26.251965
9969,3.3415,55.99016,26.257492
9970,3.3415,56.00782,26.26302
9971,3.3415,55.98965,26.268547
9972,3.3416,55.99045,26.274074
9973,3.3416,55.98907,26.2796
9974,3.3415,55.97955,26.285126
9975,3.3415,55.97461,26.290651
9976,3.3416,55.96269,26.296176
9977,3.3416,55.98043,26.301701
9978,3.3416,56.02163,26.307231
9979,3.3416,55.98856,26.312758
9980,3.3417,55.99358,26.318285
9981,3.3417,55.97948,26.323811
9982,3.3416,55.98195,26.329337
9983,3.3417,55.97446,26.334862
9984,3.3417,55.97795,26.340388
9985,3.3417,55.97992,26.345913
9986,3.3417,55.95819,26.351437
9987,3.3417,55.98253,26.356963
9988,3.3416,55.9975,26.362491
9989,3.3417,56.04437,26.368023
9990,3.3417,56.00026,26.373551
9991,3.3418,55.99917,26.379078
9992,3.3418,56.0363,26.38461
9993,3.3419,55.9765,26.390135
9994,3.3419,55.98609,26.395662
9995,3.3419,55.98072,26.401187
9996,3.3417,55.99729,26.406715
9997,3.3418,55.98043,26.412241
9998,3.3419,55.98588,26.417767
9999,3.3419,55.99045,26.423294
10000,3.3418,55.98326,26.42882
10001,3.3418,55.98827,26.434347
10002,3.3419,55.99896,26.439874
10003,3.3419,55.98835,26.445401
10004,3.3419,55.98144,26.450927
10005,3.342,55.99437,26.456454
10006,3.342,55.99052,26.461981
10007,3.342,55.95935,26.467505
10008,3.3419,55.98065,26.473031
10009,3.342,55.97788,26.478556
10010,3.342,55.99663,26.484084
10011,3.342,56.01036,26.489612
10012,3.342,55.99801,26.49514
10013,3.3421,56.00048,26.500668
10014,3.3421,56.02039,26.506198
10015,3.3421,55.99729,26.511725
10016,3.3422,55.99721,26.517253
10017,3.342,55.96749,26.522777
10018,3.3421,55.99394,26.528304
10019,3.3422,56.01675,26.533834
10020,3.3422,55.97876,26.53936
10021,3.3421,55.99074,26.544886
10022,3.3422,55.9749,26.550412
10023,3.3423,55.99322,26.555939
10024,3.3422,55.97541,26.561464
10025,3.3422,55.99169,26.566991
10026,3.3423,55.99641,26.572519
10027,3.3422,55.98703,26.578045
10028,3.3422,55.98275,26.583571
10029,3.3423,55.98936,26.589098
10030,3.3423,56.02773,26.594628
10031,3.3423,55.98188,26.600154
10032,3.3424,55.99583,26.605682
10033,3.3424,55.97926,26.611207
10034,3.3423,55.99663,26.616735
10035,3.3423,55.98711,26.622261
10036,3.3424,55.97745,26.627787
10037,3.3424,55.98341,26.633313
10038,3.3424,55.98718,26.63884
10039,3.3425,56.00346,26.644368
10040,3.3424,55.99467,26.649895
10041,3.3425,55.97919,26.655421
10042,3.3425,55.9773,26.660946
10043,3.3424,56.00934,26.666475
10044,3.3425,55.98784,26.672001
10045,3.3425,55.96102,26.677525
10046,3.3425,55.99045,26.683052
10047,3.3425,55.98965,26.688579
10048,3.3426,55.9906,26.694106
10049,3.3426,55.99227,26.699633
10050,3.3426,55.99212,26.70516
10051,3.3426,55.98137,26.710686
10052,3.3426,55.99387,26.716213
10053,3.3426,55.9922,26.72174
10054,3.3427,55.99285,26.727267
10055,3.3426,56.00797,26.732796
10056,3.3427,56.00128,26.738323
10057,3.3427,55.97243,26.743848
10058,3.3428,55.99198,26.749375
10059,3.3428,55.9704,26.7549
10060,3.3427,55.99663,26.760428
10061,3.3428,56.03172,26.765959
10062,3.3427,55.99045,26.771486
10063,3.3428,55.98065,26.777011
10064,3.3428,56.00724,26.78254
10065,3.3428,56.00019,26.788068
10066,3.3429,55.98776,26.793594
10067,3.3428,55.98093,26.79912
10068,3.3428,55.9781,26.804646
10069,3.3428,55.98522,26.810172
10070,3.343,55.97498,26.815697
10071,3.3429,55.97505,26.821223
10072,3.3429,56.00229,26.826751
10073,3.343,55.98798,26.832277
10074,3.3429,56.00164,26.837805
10075,3.3429,55.99874,26.843333
10076,3.343,55.97999,26.848859
10077,3.3431,55.99016,26.854385
10078,3.3431,55.97905,26.859911
10079,3.3431,55.98958,26.865438
10080,3.3431,56.00433,26.870966
10081,3.3431,55.98297,26.876492
10082,3.3431,55.98573,26.882019
10083,3.3431,55.97098,26.887543
10084,3.3431,55.98958,26.89307
10085,3.3431,55.98885,26.898597
10086,3.3432,55.98617,26.904123
10087,3.3431,55.98152,26.909649
10088,3.3432,55.99372,26.915176
10089,3.3431,55.9547,26.9207
10090,3.3433,55.99307,26.926227
10091,3.3432,56.00273,26.931755
10092,3.3431,56.02395,26.937285
10093,3.3432,55.98813,26.942812
10094,3.3432,55.99946,26.948339
10095,3.3432,55.98137,26.953865
10096,3.3433,56.00753,26.959394
10097,3.3433,55.98529,26.96492
10098,3.3432,55.9845,26.970446
10099,3.3433,55.9927,26.975973
10100,3.3433,55.99227,26.9815
10101,3.3432,55.96095,26.987024
10102,3.3434,55.99743,26.992552
10103,3.3434,55.99423,26.998079
10104,3.3434,55.98363,27.003605
10105,3.3434,56.01036,27.009134
10106,3.3435,55.98464,27.01466
10107,3.3434,55.98624,27.020187
10108,3.3435,55.97912,27.025712
10109,3.3435,55.98275,27.031238
10110,3.3434,55.98457,27.036765
10111,3.3435,55.96873,27.042289
10112,3.3436,55.99162,27.047816
10113,3.3435,55.9821,27.053342
10114,3.3434,56.00317,27.05887
10115,3.3435,55.99707,27.064398
10116,3.3435,55.9845,27.069924
10117,3.3435,55.99714,27.075452
10118,3.3435,55.97759,27.080977
10119,3.3435,55.97694,27.086503
10120,3.3436,55.98363,27.092029
10121,3.3436,56.01486,27.097558
10122,3.3435,55.99474,27.103085
10123,3.3436,55.97149,27.10861
10124,3.3437,56.00666,27.114139
10125,3.3436,55.99351,27.119666
10126,3.3437,55.99052,27.125193
10127,3.3436,55.95957,27.130717
10128,3.3437,55.98166,27.136243
10129,3.3437,55.98333,27.141769
10130,3.3437,55.97192,27.147294
10131,3.3437,55.9943,27.152821
10132,3.3437,55.99627,27.158348
10133,3.3437,55.96422,27.163872
10134,3.3437,55.98929,27.169399
10135,3.3437,55.98863,27.174926
10136,3.3437,55.96698,27.18045
10137,3.3437,55.98043,27.185976
10138,3.3438,55.99961,27.191504
10139,3.3438,56.00753,27.197032
10140,3.3438,56.01465,27.202562
10141,3.3437,55.98835,27.208088
10142,3.3438,56.01305,27.213617
10143,3.3438,55.98958,27.219144
10144,3.3438,55.99285,27.224671
10145,3.3439,55.98072,27.230197
10146,3.3439,56.00033,27.235725
10147,3.3438,55.99067,27.241252
10148,3.3439,55.97992,27.246778
10149,3.3439,55.99147,27.252304
10150,3.3439,55.98326,27.257831
10151,3.3439,55.94337,27.263353
10152,3.3439,55.98595,27.268879
10153,3.344,55.99125,27.274406
10154,3.3439,55.98965,27.279933
10155,3.344,55.9898,27.28546
10156,3.344,55.98399,27.290986
10157,3.344,55.98558,27.296512
10158,3.344,55.99307,27.302039
10159,3.3441,56.00847,27.307568
10160,3.344,55.98057,27.313094
10161,3.3441,55.98595,27.31862
10162,3.3441,55.99351,27.324147
10163,3.3441,55.99125,27.329674
10164,3.3442,55.96698,27.335199
10165,3.3442,55.98544,27.340725
10166,3.3441,56.01341,27.346254
10167,3.3442,56.0044,27.351782
10168,3.3442,55.99496,27.35731
10169,3.3442,55.97156,27.362835
10170,3.3441,55.9845,27.368361
10171,3.3442,55.94598,27.373883
10172,3.3442,55.97113,27.379408
10173,3.3443,56.00157,27.384936
10174,3.3442,55.97955,27.390462
10175,3.3443,55.98696,27.395988
10176,3.3443,55.98406,27.401515
10177,3.3443,56.0262,27.407045
10178,3.3443,55.99881,27.412573
10179,3.3443,55.98936,27.418099
10180,3.3444,55.95609,27.423623
10181,3.3443,55.989,27.429149
10182,3.3444,55.99169,27.434676
10183,3.3444,55.97992,27.440202
10184,3.3444,55.99198,27.445729
10185,3.3444,55.9983,27.451257
10186,3.3445,55.98885,27.456783
10187,3.3445,55.98144,27.462309
10188,3.3445,55.98958,27.467836
10189,3.3445,56.00353,27.473364
10190,3.3445,55.98703,27.478891
10191,3.3445,55.98043,27.484417
10192,3.3445,55.98021,27.489942
10193,3.3445,55.98595,27.495469
10194,3.3445,55.99554,27.500996
10195,3.3445,55.99518,27.506523
10196,3.3446,55.98275,27.512049
10197,3.3445,55.98675,27.517576
10198,3.3446,55.99736,27.523103
10199,3.3446,55.98798,27.52863
10200,3.3447,55.9898,27.534157
10201,3.3447,56.006,27.539685
10202,3.3446,55.99292,27.545212
10203,3.3448,55.98776,27.550739
10204,3.3447,55.99329,27.556266
10205,3.3446,55.99256,27.561793
10206,3.3447,55.97803,27.567319
10207,3.3447,55.98377,27.572845
10208,3.3448,55.97999,27.578371
10209,3.3446,55.98341,27.583897
10210,3.3448,56.00396,27.589425
10211,3.3448,55.98849,27.594952
10212,3.3448,55.98203,27.600478
10213,3.3448,55.96742,27.606002
10214,3.3448,55.99729,27.61153
10215,3.3447,55.94707,27.617052
10216,3.3448,55.96917,27.622577
10217,3.3448,55.98907,27.628104
10218,3.3448,56.02446,27.633634
10219,3.3448,56.00891,27.639162
10220,3.3449,55.98558,27.644689
10221,3.3449,55.99205,27.650216
10222,3.3449,56.00535,27.655744
10223,3.3449,55.99103,27.661271
10224,3.3448,55.93937,27.666793
10225,3.3448,55.98747,27.672319
10226,3.345,55.98631,27.677846
10227,3.345,55.94461,27.683368
10228,3.3449,56.00396,27.688896
10229,3.3449,55.97803,27.694422
10230,3.345,55.9829,27.699948
10231,3.345,55.99583,27.705475
10232,3.345,55.98965,27.711002
10233,3.345,55.98355,27.716528
10234,3.345,55.97861,27.722054
10235,3.345,55.98769,27.72758
10236,3.3449,55.99263,27.733107
10237,3.345,55.98348,27.738634
10238,3.3449,55.99191,27.744161
10239,3.345,55.97846,27.749686
10240,3.3451,56.00237,27.755214
10241,3.3451,55.98341,27.76074
10242,3.345,55.97635,27.766266
10243,3.3451,56.00659,27.771794
10244,3.345,55.98624,27.777321
10245,3.3451,55.98827,27.782847
10246,3.3451,55.95136,27.78837
10247,3.3451,56.00128,27.793898
10248,3.3451,55.98595,27.799424
10249,3.3451,55.98885,27.804951
10250,3.3451,55.993,27.810478
10251,3.3452,56.01734,27.816008
10252,3.3452,56.00738,27.821536
10253,3.3452,55.97294,27.827061
10254,3.3453,56.00767,27.83259
10255,3.3452,55.98166,27.838116
10256,3.3452,56.01748,27.843645
10257,3.3452,55.98689,27.849172
10258,3.3453,55.97251,27.854697
10259,3.3452,55.99619,27.860224
10260,3.3452,55.99692,27.865752
10261,3.3453,55.99052,27.871279
10262,3.3453,56.01319,27.876808
10263,3.3452,55.99249,27.882335
10264,3.3453,55.98529,27.887861
10265,3.3453,56.02475,27.893391
10266,3.3453,55.98442,27.898917
10267,3.3453,55.99925,27.904445
10268,3.3453,55.96212,27.909969
10269,3.3454,56.00273,27.915497
10270,3.3453,55.99336,27.921024
10271,3.3454,55.96662,27.926549
10272,3.3454,55.97672,27.932074
10273,3.3455,55.9914,27.937601
10274,3.3454,55.97541,27.943127
10275,3.3455,55.99445,27.948654
10276,3.3455,55.9954,27.954181
10277,3.3454,55.98769,27.959708
10278,3.3454,55.98333,27.965234
10279,3.3456,55.99241,27.970761
10280,3.3454,55.97156,27.976286
10281,3.3455,55.9845,27.981812
10282,3.3455,55.98551,27.987338
10283,3.3454,56.00913,27.992867
10284,3.3454,55.98863,27.998394
10285,3.3454,56.00651,28.003922
10286,3.3455,55.99191,28.009449
10287,3.3455,55.96059,28.014973
10288,3.3455,55.98849,28.0205
10289,3.3455,55.98711,28.026026
10290,3.3456,56.01835,28.031556
10291,3.3455,55.98573,28.037082
10292,3.3456,56.00288,28.04261
10293,3.3456,56.01486,28.048139
10294,3.3455,55.96269,28.053664
10295,3.3456,55.97766,28.059189
10296,3.3456,55.98995,28.064716
10297,3.3457,55.9906,28.070243
10298,3.3457,55.97694,28.075768
10299,3.3457,55.98725,28.081295
10300,3.3458,55.98086,28.086821
10301,3.3458,56.00266,28.092349
10302,3.3457,55.9975,28.097876
10303,3.3457,56.02294,28.103406
10304,3.3457,55.99089,28.108933
10305,3.3458,55.9829,28.114459
10306,3.3457,55.99285,28.119986
10307,3.3457,56.00499,28.125515
10308,3.3458,56.00011,28.131042
10309,3.3458,55.99489,28.13657
